Time,Gold_Price_VN (Triệu/lượng),CPI_VN (%),Gold_Price_World (USD/oz),Oil_Price (USD/Thùng),Tỷ giá USD/VND (VNĐ),SX_CN,VN-Index,CPI_USA (%),SM_M2 (Tỷ đồng),INTEREST_RATE (%),GSI (%),GSI_VN,Gold_Price_Lag1,Gold_Price_7D_MA,Gold_Price_Pct_Change
2023-11-24,0.7452490170380079,0.46411483253588376,0.623840278005442,0.6580417524257571,0.8279800142755174,0.5287356321839081,0.6893235471430894,0.8095238095238095,0.8936549684129279,0.24466019417475737,0.508726513480718,0.8289982959314266,0.7460681520314547,0.7516188382595399,0.13708958056281378
2023-11-25,0.7558977719528177,0.46411483253588376,0.623840278005442,0.6580417524257571,0.8279800142755174,0.5287356321839081,0.6893235471430894,0.8095238095238095,0.8936549684129279,0.24466019417475737,0.508726513480718,0.8289982959314266,0.7452490170380079,0.754725096174524,0.16163450551408398
2023-11-26,0.7558977719528177,0.46411483253588376,0.623840278005442,0.6629422718808194,0.8279800142755174,0.5287356321839081,0.6893235471430894,0.8095238095238095,0.8936549684129279,0.24466019417475737,0.508726513480718,0.8289982959314266,0.7558977719528177,0.7578313540895081,0.1388416509836822
2023-11-27,0.7591743119266054,0.46411483253588376,0.6322656787856931,0.6578457316475548,0.8236973590292647,0.5287356321839081,0.6820987358972641,0.8095238095238095,0.8936549684129279,0.23980582524271848,0.508726513480718,0.8289982959314266,0.7558977719528177,0.7615349692958351,0.1457916113216625
2023-11-28,0.7657273918741809,0.46411483253588376,0.6401009736747205,0.6722532588454377,0.8236973590292647,0.5287356321839081,0.68915129998756,0.8095238095238095,0.8936549684129279,0.24660194174757283,0.508726513480718,0.8289982959314266,0.7591743119266054,0.7657164703352368,0.1527031209800412
2023-11-29,0.7788335517693317,0.46411483253588376,0.6540668131003506,0.6822503185337646,0.8279800142755174,0.5287356321839081,0.6962038640778556,0.8095238095238095,0.8936549684129279,0.22038834951456315,0.508726513480718,0.8289982959314266,0.7657273918741809,0.770973214499056,0.16641205760642636
2023-11-30,0.7821100917431194,0.46411483253588376,0.6465265711569352,0.6621581887680095,0.8265524625267666,0.5287356321839081,0.6879072927531795,0.8095238095238095,0.8936549684129279,0.2699029126213593,0.508726513480718,0.8289982959314266,0.7788335517693317,0.7762299586628754,0.1456592311247485
2023-12-01,0.7804718217562254,0.401913875598087,0.6530505196210208,0.6497108693521514,0.8322626695217701,0.36206896551724144,0.6955914297470838,0.7857142857142856,0.9366500981336864,0.34660194174757286,0.4221200398993814,0.8753351692232705,0.7821100917431194,0.7813672313684261,0.13544211136110135
2023-12-02,0.7788335517693317,0.401913875598087,0.6530505196210208,0.6497108693521514,0.8322626695217701,0.36206896551724144,0.6955914297470838,0.7857142857142856,0.9366500981336864,0.34660194174757286,0.4221200398993814,0.8753351692232705,0.7804718217562254,0.7847124321999472,0.13543749242139722
2023-12-03,0.7788335517693317,0.401913875598087,0.6530505196210208,0.6535332745271,0.8322626695217701,0.36206896551724144,0.6955914297470838,0.7857142857142856,0.9366500981336864,0.34660194174757286,0.4221200398993814,0.8753351692232705,0.7788335517693317,0.7880576330314688,0.1388416509836822
2023-12-04,0.7870249017038009,0.401913875598087,0.6554437268465396,0.6385376849946095,0.8265524625267666,0.36206896551724144,0.7131319317518492,0.7857142857142856,0.9366500981336864,0.26699029126213597,0.4221200398993814,0.8753351692232705,0.7788335517693317,0.7921196626126019,0.1558856013363482
2023-12-05,0.7903014416775886,0.401913875598087,0.6385929252860372,0.6270704694697639,0.8288365453247679,0.36206896551724144,0.7088066142907723,0.7857142857142856,0.9366500981336864,0.21456310679611657,0.4221200398993814,0.8753351692232705,0.7870249017038009,0.7957038063606603,0.14561316639406563
2023-12-06,0.7935779816513762,0.401913875598087,0.6405927285840736,0.6011957267470353,0.8299785867237688,0.36206896551724144,0.7188160878843266,0.7857142857142856,0.9366500981336864,0.23495145631067965,0.4221200398993814,0.8753351692232705,0.7903014416775886,0.7978542926094956,0.14559491433096478
2023-12-07,0.7919397116644822,0.401913875598087,0.6409205651903092,0.6039400176418701,0.8301213418986437,0.36206896551724144,0.7140888603936804,0.7857142857142856,0.9366500981336864,0.254368932038835,0.4221200398993814,0.8753351692232705,0.7935779816513762,0.7992879501087191,0.13547409627690518
2023-12-08,0.7870249017038009,0.401913875598087,0.6285939087958561,0.6183475448397531,0.8222698072805139,0.36206896551724144,0.7169117998870824,0.7857142857142856,0.9366500981336864,0.27475728155339807,0.4221200398993814,0.8753351692232705,0.7919397116644822,0.8002437217748679,0.1287253897380219
2023-12-09,0.7886631716906947,0.401913875598087,0.6285939087958561,0.6183475448397531,0.8222698072805139,0.36206896551724144,0.7169117998870824,0.7857142857142856,0.9366500981336864,0.27475728155339807,0.4221200398993814,0.8753351692232705,0.7870249017038009,0.8016773792740914,0.14222740868887365
